13453.333333333334, 699.6876257260641, 158.33333333333334, 183.33333333333334, 143.33333333333334, 450.0
27360.333333333332, 1202.630848089854, 200.0, 333.3333333333333, 149.375, 700.0
41532.333333333336, 1731.767990032832, 216.66666666666666, 275.0, 166.25, 516.6666666666666
55906.333333333336, 2269.868640502294, 187.5, 200.0, 160.20833333333334, 625.0
70707.0, 2842.941844701767, 283.3333333333333, 375.0, 181.25, 641.6666666666666
85237.0, 3394.3456598122916, 287.5, 300.0, 188.75, 608.3333333333334
100028.66666666667, 3939.946955601374, 204.16666666666666, 208.33333333333334, 178.95833333333334, 558.3333333333334
115098.0, 4496.03248500824, 312.5, 333.3333333333333, 217.5, 633.3333333333334
130015.33333333333, 5089.349476178487, 275.0, 350.0, 184.58333333333334, 533.3333333333334
144962.66666666666, 5648.6403837998705, 275.0, 291.6666666666667, 225.625, 808.3333333333334
160815.0, 6237.034281412761, 487.5, 516.6666666666666, 216.25, 816.6666666666666
177535.66666666666, 6905.265965461731, 375.0, 475.0, 232.29166666666666, 791.6666666666666
193466.66666666666, 7480.3664445877075, 275.0, 333.3333333333333, 212.70833333333334, 566.6666666666666
209433.33333333334, 8078.43905154864, 337.5, 400.0, 228.75, 808.3333333333334
226008.33333333334, 8732.035865386328, 420.8333333333333, 475.0, 228.125, 683.3333333333334
242502.0, 9372.22782699267, 491.6666666666667, 641.6666666666666, 236.875, 733.3333333333334
258152.33333333334, 9996.99666539828, 341.6666666666667, 350.0, 239.375, 633.3333333333334
273468.6666666667, 10584.993763844172, 287.5, 300.0, 244.79166666666666, 666.6666666666666
289431.0, 11174.42628399531, 208.33333333333334, 266.6666666666667, 255.41666666666666, 600.0
305439.3333333333, 11742.216451406479, 170.83333333333334, 216.66666666666666, 233.33333333333334, 600.0
321526.3333333333, 12358.382927099863, 379.1666666666667, 425.0, 248.95833333333334, 758.3333333333334
337548.3333333333, 12920.954527775446, 412.5, 441.6666666666667, 249.375, 666.6666666666666
352948.6666666667, 13457.221205949783, 366.6666666666667, 450.0, 219.375, 658.3333333333334
369715.6666666667, 14066.150704463324, 337.5, 483.3333333333333, 252.29166666666666, 650.0
385852.6666666667, 14689.118589321772, 283.3333333333333, 441.6666666666667, 234.375, 600.0
401011.0, 15189.138349215189, 341.6666666666667, 433.3333333333333, 197.29166666666666, 583.3333333333334
415782.6666666667, 15708.954324642817, 466.6666666666667, 600.0, 187.08333333333334, 716.6666666666666
431378.6666666667, 16247.09911163648, 283.3333333333333, 358.3333333333333, 235.0, 775.0
448130.6666666667, 16820.880224784214, 366.6666666666667, 416.6666666666667, 267.9166666666667, 683.3333333333334
464387.3333333333, 17384.445846716564, 345.8333333333333, 466.6666666666667, 260.2083333333333, 591.6666666666666
480778.6666666667, 17981.17458486557, 533.3333333333334, 533.3333333333334, 248.54166666666666, 741.6666666666666
